"Var1","Var2","Var3","Var4","Var5","Var6","Var7","Var8","Var9","Var10"
60,645,0,0.431,0.017,0.179,0.169,0.011,0,1
60,645,0,0.425,0.016,0.162,0.162,0.008,0,1
60,645,0,0.412,0.012,0.108,0.17,0.012,0,1
28,570,1,0.326,0.009,1.52,0.226,0.016,0,0
28,570,1,0.326,0.009,1.52,0.226,0.016,0,0
28,570,1,0.326,0.009,1.52,0.226,0.016,0,0
28,570,1,0.326,0.009,1.52,0.226,0.016,0,0
28,570,1,0.326,0.007,1.513,0.23,0.016,0,0
28,570,1,0.326,0.007,1.513,0.23,0.016,0,0
28,570,1,0.326,0.007,1.513,0.23,0.016,0,0
28,570,1,0.326,0.007,1.513,0.23,0.016,0,0
28,570,1,0.334,0.009,1.505,0.228,0.016,0,0
28,570,1,0.334,0.009,1.505,0.228,0.016,0,0
28,570,1,0.334,0.009,1.505,0.228,0.016,0,0
28,570,1,0.334,0.009,1.505,0.228,0.016,0,0
28,570,1,0.348,0.011,1.513,0.228,0.016,0,0
28,570,1,0.348,0.011,1.513,0.228,0.016,0,0
28,570,1,0.348,0.011,1.513,0.228,0.016,0,0
28,570,1,0.348,0.011,1.513,0.228,0.016,0,0
28,570,1,0.328,0.007,1.505,0.237,0.015,0,0
28,570,1,0.328,0.007,1.505,0.237,0.015,0,0
28,570,1,0.328,0.007,1.505,0.237,0.015,0,0
28,570,1,0.328,0.007,1.505,0.237,0.015,0,0
54,610,1,0.325,0.009,1.512,0.227,0.017,0,0
54,610,1,0.325,0.009,1.512,0.227,0.017,0,0
54,610,1,0.325,0.009,1.512,0.227,0.017,0,0
54,610,1,0.325,0.009,1.512,0.227,0.017,0,0
54,610,1,0.32,0.01,1.524,0.228,0.016,0,0
54,610,1,0.32,0.01,1.524,0.228,0.016,0,0
54,610,1,0.32,0.01,1.524,0.228,0.016,0,0
54,610,1,0.32,0.01,1.524,0.228,0.016,0,0
54,610,1,0.326,0.009,1.52,0.226,0.016,0,0
54,610,1,0.326,0.009,1.52,0.226,0.016,0,0
54,610,1,0.326,0.009,1.52,0.226,0.016,0,0
54,610,1,0.326,0.009,1.52,0.226,0.016,0,0
54,610,1,0.329,0.007,1.509,0.232,0.015,0,0
54,610,1,0.329,0.007,1.509,0.232,0.015,0,0
54,610,1,0.329,0.007,1.509,0.232,0.015,0,0
54,610,1,0.329,0.007,1.509,0.232,0.015,0,0
54,610,1,0.333,0.007,1.502,0.237,0.018,0,0
54,610,1,0.333,0.007,1.502,0.237,0.018,0,0
54,610,1,0.333,0.007,1.502,0.237,0.018,0,0
54,610,1,0.333,0.007,1.502,0.237,0.018,0,0
54,610,1,0.333,0.009,1.509,0.225,0.017,0,0
54,610,1,0.333,0.009,1.509,0.225,0.017,0,0
54,610,1,0.333,0.009,1.509,0.225,0.017,0,0
54,610,1,0.333,0.009,1.509,0.225,0.017,0,0
54,610,1,0.337,0.007,1.569,0.221,0.016,0,0
54,610,1,0.337,0.007,1.569,0.221,0.016,0,0
54,610,1,0.337,0.007,1.569,0.221,0.016,0,0
54,610,1,0.337,0.007,1.569,0.221,0.016,0,0
54,610,1,0.328,0.008,1.524,0.23,0.016,0,0
54,610,1,0.328,0.008,1.524,0.23,0.016,0,0
54,610,1,0.328,0.008,1.524,0.23,0.016,0,0
54,610,1,0.328,0.008,1.524,0.23,0.016,0,0
54,610,1,0.328,0.007,1.505,0.237,0.015,0,0
54,610,1,0.328,0.007,1.505,0.237,0.015,0,0
54,610,1,0.328,0.007,1.505,0.237,0.015,0,0
54,610,1,0.328,0.007,1.505,0.237,0.015,0,0
54,610,1,0.329,0.01,1.519,0.228,0.017,0,0
54,610,1,0.329,0.01,1.519,0.228,0.017,0,0
54,610,1,0.329,0.01,1.519,0.228,0.017,0,0
54,610,1,0.329,0.01,1.519,0.228,0.017,0,0
52,680,1,0.41,0.019,1.349,0.214,0.01,0,0
52,680,1,0.41,0.019,1.349,0.214,0.01,0,0
62,685,1,0.41,0.019,1.349,0.214,0.01,0,0
62,685,1,0.41,0.019,1.349,0.214,0.01,0,0
95,665,1,0.424,0.007,1.313,0.219,0.01,0,0
95,665,1,0.424,0.007,1.313,0.219,0.01,0,0
27,600,1,0.402,0.01,0.135,0.068,0.025,0,0
27,600,1,0.402,0.01,0.135,0.068,0.025,0,0
27,600,1,0.402,0.01,0.135,0.068,0.025,0,0
27,600,1,0.402,0.01,0.135,0.068,0.025,0,0
27,600,1,0.409,0.012,0.095,0.072,0.03,0,0
27,600,1,0.409,0.012,0.095,0.072,0.03,0,0
27,600,1,0.409,0.012,0.095,0.072,0.03,0,0
27,600,1,0.409,0.012,0.095,0.072,0.03,0,0
27,600,1,0.408,0.009,0.131,0.072,0.024,0,0
27,600,1,0.408,0.009,0.131,0.072,0.024,0,0
27,600,1,0.408,0.009,0.131,0.072,0.024,0,0
27,600,1,0.408,0.009,0.131,0.072,0.024,0,0
64,645,0,0.418,0.016,0.14,0.165,0.011,0,1
64,645,0,0.418,0.016,0.14,0.165,0.011,0,1
64,645,0,0.418,0.016,0.14,0.165,0.011,0,1
64,645,0,0.418,0.016,0.14,0.165,0.011,0,1
60,575,1,0.309,0.008,1.847,0.321,0.01,0,0
60,575,1,0.309,0.008,1.847,0.321,0.01,0,0
30,650,1,0.409,0.01,0.134,0.219,0.01,0,1
30,650,1,0.409,0.01,0.134,0.219,0.01,0,1
80,600,1,0.356,0.01,1.427,0.166,0.01,0,0
80,600,1,0.356,0.01,1.427,0.166,0.01,0,0
80,600,1,0.356,0.01,1.427,0.166,0.01,0,0
80,600,1,0.356,0.01,1.427,0.166,0.01,0,0
75,605,1,0.356,0.01,1.427,0.166,0.01,0,0
75,605,1,0.356,0.01,1.427,0.166,0.01,0,0
75,605,1,0.356,0.01,1.427,0.166,0.01,0,0
75,605,1,0.356,0.01,1.427,0.166,0.01,0,0
55,610,1,0.329,0.01,1.519,0.228,0.017,0,0
55,610,1,0.329,0.01,1.519,0.228,0.017,0,0
55,610,1,0.329,0.01,1.519,0.228,0.017,0,0
55,610,1,0.329,0.01,1.519,0.228,0.017,0,0
160,675,0,0.247,0.013,0.144,0.22,0.01,0,1
22,580,1,0.242,0.01,0.134,0.219,0.012,0,1
22,580,1,0.242,0.01,0.134,0.219,0.012,0,1
22,580,1,0.242,0.01,0.134,0.219,0.012,0,1
22,580,1,0.242,0.01,0.134,0.219,0.012,0,1
25,580,1,0.25,0.022,0.138,0.218,0.009,0,1
25,580,1,0.25,0.022,0.138,0.218,0.009,0,1
25,580,1,0.25,0.022,0.138,0.218,0.009,0,1
25,580,1,0.25,0.022,0.138,0.218,0.009,0,1
22,580,1,0.261,0.012,0.125,0.213,0.009,0,1
22,580,1,0.261,0.012,0.125,0.213,0.009,0,1
22,580,1,0.261,0.012,0.125,0.213,0.009,0,1
22,580,1,0.261,0.012,0.125,0.213,0.009,0,1
25,580,1,0.261,0.012,0.125,0.213,0.009,0,1
25,580,1,0.261,0.012,0.125,0.213,0.009,0,1
25,580,1,0.261,0.012,0.125,0.213,0.009,0,1
25,580,1,0.261,0.012,0.125,0.213,0.009,0,1
42,605,1,0.332,0.007,1.538,0.222,0.015,0,0
42,605,1,0.332,0.007,1.538,0.222,0.015,0,0
42,605,1,0.332,0.007,1.538,0.222,0.015,0,0
42,605,1,0.332,0.007,1.538,0.222,0.015,0,0
65,600,1,0.329,0.01,1.519,0.228,0.017,0,0
65,600,1,0.329,0.01,1.519,0.228,0.017,0,0
65,600,1,0.329,0.01,1.519,0.228,0.017,0,0
65,600,1,0.329,0.01,1.519,0.228,0.017,0,0
145,695,0,0.258,0.009,0.233,0.219,0.008,0,1
145,695,0,0.258,0.009,0.233,0.219,0.008,0,1
145,695,0,0.258,0.009,0.233,0.219,0.008,0,1
145,695,0,0.258,0.009,0.233,0.219,0.008,0,1
145,695,0,0.264,0.012,0.221,0.215,0.01,0,1
145,695,0,0.264,0.012,0.221,0.215,0.01,0,1
145,695,0,0.264,0.012,0.221,0.215,0.01,0,1
145,695,0,0.264,0.012,0.221,0.215,0.01,0,1
90,620,1,0.334,0.015,1.478,0.222,0.014,0,0
90,620,1,0.334,0.015,1.478,0.222,0.014,0,0
90,620,1,0.334,0.015,1.478,0.222,0.014,0,0
90,620,1,0.334,0.015,1.478,0.222,0.014,0,0
22,580,1,0.26,0.008,0.138,0.215,0.009,0,1
22,580,1,0.26,0.008,0.138,0.215,0.009,0,1
35,575,1,0.256,0.011,0.203,0.218,0.008,0,1
35,575,1,0.256,0.011,0.203,0.218,0.008,0,1
35,575,1,0.256,0.011,0.203,0.218,0.008,0,1
35,575,1,0.256,0.011,0.203,0.218,0.008,0,1
170,675,0,0.252,0.014,0.152,0.224,0.009,0,1
180,695,0,0.412,0.014,0.119,0.17,0.011,0,1
54,600,1,0.355,0.009,1.45,0.165,0.013,0,0
54,600,1,0.355,0.009,1.45,0.165,0.013,0,0
60,640,0,0.254,0.008,0.11,0.218,0.013,0,1
60,640,0,0.254,0.008,0.11,0.218,0.013,0,1
60,640,0,0.254,0.008,0.11,0.218,0.013,0,1
60,640,0,0.254,0.008,0.11,0.218,0.013,0,1
42,685,1,0.425,0.016,0.162,0.162,0.008,0,1
52,650,1,0.421,0.014,0.147,0.223,0.011,0,1
52,650,1,0.421,0.014,0.147,0.223,0.011,0,1
120,685,0,0.252,0.014,0.152,0.224,0.009,0,1
53,680,1,0.424,0.007,1.313,0.219,0.01,0,0
53,680,1,0.424,0.007,1.313,0.219,0.01,0,0
60,685,1,0.412,0.01,1.343,0.22,0.01,0,0
60,685,1,0.412,0.01,1.343,0.22,0.01,0,0
53,615,1,0.366,0.021,0.11,0.279,0.014,0,0
53,615,1,0.366,0.021,0.11,0.279,0.014,0,0
53,630,1,0.365,0.022,0.184,0.282,0.01,0,0
53,630,1,0.365,0.022,0.184,0.282,0.01,0,0
42,615,1,0.381,0.022,0.112,0.285,0.017,0,0
42,615,1,0.381,0.022,0.112,0.285,0.017,0,0
42,615,1,0.367,0.013,0.093,0.278,0.012,0,0
42,615,1,0.367,0.013,0.093,0.278,0.012,0,0
42,615,1,0.372,0.018,0.142,0.279,0.011,0,0
42,615,1,0.372,0.018,0.142,0.279,0.011,0,0
34,620,1,0.366,0.026,0.15,0.281,0.011,0,0
34,620,1,0.366,0.026,0.15,0.281,0.011,0,0
34,620,1,0.362,0.03,0.286,0.275,0.011,0,0
34,620,1,0.362,0.03,0.286,0.275,0.011,0,0
37,620,1,0.362,0.03,0.286,0.275,0.011,0,0
37,620,1,0.362,0.03,0.286,0.275,0.011,0,0
145,680,0,0.428,0.012,0.128,0.168,0.011,0,1
145,680,0,0.428,0.012,0.128,0.168,0.011,0,1
145,680,0,0.424,0.011,0.165,0.17,0.012,0,1
42,685,1,0.419,0.011,0.116,0.181,0.01,0,1
60,575,1,0.314,0.009,1.803,0.315,0.013,0,0
33,690,1,0.422,0.011,0.173,0.164,0.011,0,1
35,685,1,0.415,0.013,0.139,0.169,0.009,0,1
53,645,0,0.415,0.011,0.136,0.227,0.007,0,1
53,645,0,0.415,0.011,0.136,0.227,0.007,0,1
53,645,0,0.415,0.011,0.136,0.227,0.007,0,1
53,645,0,0.415,0.011,0.136,0.227,0.007,0,1
74,640,0,0.422,0.012,0.25,0.174,0.011,0,1
74,640,0,0.422,0.012,0.25,0.174,0.011,0,1
74,640,0,0.422,0.012,0.25,0.174,0.011,0,1
74,640,0,0.422,0.012,0.25,0.174,0.011,0,1
43,635,1,0.422,0.011,0.173,0.164,0.011,0,1
43,635,1,0.422,0.011,0.173,0.164,0.011,0,1
43,635,1,0.422,0.011,0.173,0.164,0.011,0,1
43,635,1,0.422,0.011,0.173,0.164,0.011,0,1
80,650,0,0.41,0.015,0.173,0.172,0.01,0,1
80,650,0,0.41,0.015,0.173,0.172,0.01,0,1
80,650,0,0.41,0.015,0.173,0.172,0.01,0,1
80,650,0,0.41,0.015,0.173,0.172,0.01,0,1
90,645,0,0.411,0.015,0.224,0.173,0.011,0,1
90,645,0,0.411,0.015,0.224,0.173,0.011,0,1
90,645,0,0.411,0.015,0.224,0.173,0.011,0,1
90,645,0,0.411,0.015,0.224,0.173,0.011,0,1
35,640,1,0.415,0.013,0.139,0.169,0.009,0,1
35,640,1,0.415,0.013,0.139,0.169,0.009,0,1
35,640,1,0.415,0.013,0.139,0.169,0.009,0,1
35,640,1,0.415,0.013,0.139,0.169,0.009,0,1
48,630,1,0.412,0.012,0.108,0.17,0.012,0,1
48,630,1,0.412,0.012,0.108,0.17,0.012,0,1
48,630,1,0.412,0.012,0.108,0.17,0.012,0,1
48,630,1,0.412,0.012,0.108,0.17,0.012,0,1
25,580,1,0.26,0.008,0.138,0.215,0.009,0,1
25,580,1,0.26,0.008,0.138,0.215,0.009,0,1
25,580,1,0.26,0.008,0.138,0.215,0.009,0,1
25,580,1,0.26,0.008,0.138,0.215,0.009,0,1
62,660,1,0.511,0.014,0.129,0.02,0.022,0,0
62,660,1,0.511,0.014,0.129,0.02,0.022,0,0
62,660,1,0.511,0.014,0.129,0.02,0.022,0,0
62,660,1,0.511,0.014,0.129,0.02,0.022,0,0
70,655,1,0.511,0.014,0.129,0.02,0.022,0,0
70,655,1,0.511,0.014,0.129,0.02,0.022,0,0
70,655,1,0.511,0.014,0.129,0.02,0.022,0,0
70,655,1,0.511,0.014,0.129,0.02,0.022,0,0
70,655,1,0.511,0.014,0.129,0.02,0.022,0,0
70,655,1,0.511,0.014,0.129,0.02,0.022,0,0
70,655,1,0.511,0.014,0.129,0.02,0.022,0,0
70,655,1,0.511,0.014,0.129,0.02,0.022,0,0
70,655,1,0.511,0.014,0.129,0.02,0.022,0,0
70,655,1,0.511,0.014,0.129,0.02,0.022,0,0
70,655,1,0.511,0.014,0.129,0.02,0.022,0,0
70,655,1,0.511,0.014,0.129,0.02,0.022,0,0
70,655,1,0.511,0.014,0.129,0.02,0.022,0,0
70,655,1,0.511,0.014,0.129,0.02,0.022,0,0
70,655,1,0.511,0.014,0.129,0.02,0.022,0,0
70,655,1,0.511,0.014,0.129,0.02,0.022,0,0
70,655,1,0.511,0.014,0.129,0.02,0.022,0,0
70,655,1,0.511,0.014,0.129,0.02,0.022,0,0
70,655,1,0.511,0.014,0.129,0.02,0.022,0,0
70,655,1,0.511,0.014,0.129,0.02,0.022,0,0
70,655,1,0.511,0.014,0.129,0.02,0.022,0,0
70,655,1,0.511,0.014,0.129,0.02,0.022,0,0
70,655,1,0.511,0.014,0.129,0.02,0.022,0,0
70,655,1,0.511,0.014,0.129,0.02,0.022,0,0
105,715,1,0.189,0.008,0.224,0.685,0.01,0,0
105,715,1,0.189,0.008,0.224,0.685,0.01,0,0
105,715,1,0.189,0.008,0.224,0.685,0.01,0,0
105,715,1,0.189,0.008,0.224,0.685,0.01,0,0
125,725,1,0.189,0.008,0.224,0.685,0.01,0,0
125,725,1,0.189,0.008,0.224,0.685,0.01,0,0
125,725,1,0.189,0.008,0.224,0.685,0.01,0,0
125,725,1,0.189,0.008,0.224,0.685,0.01,0,0
55,595,1,0.32,0.01,1.524,0.228,0.016,0,0
55,595,1,0.32,0.01,1.524,0.228,0.016,0,0
55,655,1,0.352,0.012,1.337,0.169,0.011,0,0
55,655,1,0.349,0.018,1.35,0.17,0.01,0,0
55,655,1,0.354,0.019,1.324,0.173,0.012,0,0
150,670,1,0.244,0.016,0.262,0.222,0.01,0,1
150,670,1,0.244,0.016,0.262,0.222,0.01,0,1
150,670,1,0.244,0.016,0.262,0.222,0.01,0,1
150,670,1,0.244,0.016,0.262,0.222,0.01,0,1
23,700,1,0.383,0.015,0.116,0.622,0.009,0,0
23,700,1,0.383,0.015,0.116,0.622,0.009,0,0
26,705,1,0.403,0.009,0.254,0.622,0.007,0,0
26,705,1,0.403,0.009,0.254,0.622,0.007,0,0
29,705,1,0.406,0.01,0.147,0.624,0.011,0,0
29,705,1,0.406,0.01,0.147,0.624,0.011,0,0
35,705,1,0.403,0.009,0.254,0.622,0.007,0,0
35,705,1,0.403,0.009,0.254,0.622,0.007,0,0
38,705,1,0.403,0.009,0.254,0.622,0.007,0,0
38,705,1,0.403,0.009,0.254,0.622,0.007,0,0
38,705,1,0.403,0.009,0.254,0.622,0.007,0,0
40,705,1,0.403,0.009,0.254,0.622,0.007,0,0
40,705,1,0.403,0.009,0.254,0.622,0.007,0,0
43,705,1,0.383,0.015,0.116,0.622,0.009,0,0
43,705,1,0.383,0.015,0.116,0.622,0.009,0,0
50,705,1,0.385,0.01,0.167,0.617,0.011,0,0
50,705,1,0.385,0.01,0.167,0.617,0.011,0,0
70,705,1,0.383,0.015,0.116,0.622,0.009,0,0
70,705,1,0.383,0.015,0.116,0.622,0.009,0,0
90,705,1,0.403,0.009,0.254,0.622,0.007,0,0
90,705,1,0.403,0.009,0.254,0.622,0.007,0,0
155,700,1,0.383,0.015,0.116,0.622,0.009,0,0
155,700,1,0.383,0.015,0.116,0.622,0.009,0,0
155,700,1,0.406,0.01,0.147,0.624,0.011,0,0
155,700,1,0.406,0.01,0.147,0.624,0.011,0,0
120,705,1,0.406,0.01,0.147,0.624,0.011,0,0
120,705,1,0.406,0.01,0.147,0.624,0.011,0,0
32,515,1,0.266,0.012,0.275,0.22,0.012,0,1
32,515,1,0.266,0.012,0.275,0.22,0.012,0,1
32,515,1,0.266,0.012,0.275,0.22,0.012,0,1
32,515,1,0.266,0.012,0.275,0.22,0.012,0,1
68,680,0,0.413,0.02,0.226,0.274,0.012,0,1
68,680,0,0.413,0.02,0.226,0.274,0.012,0,1
26,690,1,0.412,0.01,1.343,0.22,0.01,0,0
26,690,1,0.412,0.01,1.343,0.22,0.01,0,0
27,690,1,0.405,0.016,1.343,0.214,0.01,0,0
27,690,1,0.405,0.016,1.343,0.214,0.01,0,0
37,690,1,0.424,0.007,1.313,0.219,0.01,0,0
37,690,1,0.424,0.007,1.313,0.219,0.01,0,0
37,690,1,0.412,0.01,1.343,0.22,0.01,0,0
37,690,1,0.412,0.01,1.343,0.22,0.01,0,0
38,690,1,0.424,0.007,1.313,0.219,0.01,0,0
38,690,1,0.424,0.007,1.313,0.219,0.01,0,0
40,690,1,0.424,0.007,1.313,0.219,0.01,0,0
40,690,1,0.424,0.007,1.313,0.219,0.01,0,0
52,680,1,0.412,0.01,1.343,0.22,0.01,0,0
52,680,1,0.412,0.01,1.343,0.22,0.01,0,0
26,660,1,0.412,0.015,0.139,0.275,0.011,0,1
26,660,1,0.412,0.015,0.139,0.275,0.011,0,1
37,670,1,0.412,0.015,0.139,0.275,0.011,0,1
37,670,1,0.412,0.015,0.139,0.275,0.011,0,1
26,630,1,0.372,0.018,0.142,0.279,0.011,0,0
26,630,1,0.372,0.018,0.142,0.279,0.011,0,0
27,615,1,0.381,0.022,0.112,0.285,0.017,0,0
27,615,1,0.381,0.022,0.112,0.285,0.017,0,0
68,635,0,0.366,0.021,0.11,0.279,0.014,0,0
68,635,0,0.366,0.021,0.11,0.279,0.014,0,0
75,710,1,0.483,0.02,0.121,0.024,0.01,1,0
75,710,1,0.483,0.02,0.121,0.024,0.01,1,0
75,710,1,0.483,0.02,0.121,0.024,0.01,1,0
75,710,1,0.483,0.02,0.121,0.024,0.01,1,0
42,570,1,0.25,0.022,0.138,0.218,0.009,0,1
42,570,1,0.248,0.016,0.217,0.216,0.018,0,1
37,575,1,0.248,0.016,0.217,0.216,0.018,0,1
90,645,0,0.437,0.013,0.19,0.162,0.009,0,1
42,685,1,0.431,0.017,0.179,0.169,0.011,0,1
34,670,1,0.429,0.014,0.145,0.264,0.01,0,1
34,670,1,0.429,0.014,0.145,0.264,0.01,0,1
27,685,1,0.411,0.015,0.224,0.173,0.011,0,1
100,715,1,0.189,0.008,0.224,0.685,0.01,0,0
100,715,1,0.189,0.008,0.224,0.685,0.01,0,0
100,715,1,0.189,0.008,0.224,0.685,0.01,0,0
100,715,1,0.189,0.008,0.224,0.685,0.01,0,0
110,720,1,0.189,0.008,0.224,0.685,0.01,0,0
110,720,1,0.189,0.008,0.224,0.685,0.01,0,0
110,720,1,0.189,0.008,0.224,0.685,0.01,0,0
110,720,1,0.189,0.008,0.224,0.685,0.01,0,0
115,720,1,0.189,0.008,0.224,0.685,0.01,0,0
115,720,1,0.189,0.008,0.224,0.685,0.01,0,0
115,720,1,0.189,0.008,0.224,0.685,0.01,0,0
115,720,1,0.189,0.008,0.224,0.685,0.01,0,0
110,680,1,0.24,0.01,0.219,0.218,0.013,0,1
110,680,1,0.24,0.01,0.219,0.218,0.013,0,1
110,680,1,0.24,0.01,0.219,0.218,0.013,0,1
110,680,1,0.24,0.01,0.219,0.218,0.013,0,1
120,680,1,0.244,0.016,0.262,0.222,0.01,0,1
120,680,1,0.244,0.016,0.262,0.222,0.01,0,1
120,680,1,0.244,0.016,0.262,0.222,0.01,0,1
120,680,1,0.244,0.016,0.262,0.222,0.01,0,1
130,680,1,0.244,0.016,0.262,0.222,0.01,0,1
130,680,1,0.244,0.016,0.262,0.222,0.01,0,1
130,680,1,0.244,0.016,0.262,0.222,0.01,0,1
130,680,1,0.244,0.016,0.262,0.222,0.01,0,1
35,705,1,0.406,0.01,0.147,0.624,0.011,0,0
35,705,1,0.406,0.01,0.147,0.624,0.011,0,0
38,705,1,0.406,0.01,0.147,0.624,0.011,0,0
38,705,1,0.406,0.01,0.147,0.624,0.011,0,0
40,705,1,0.403,0.009,0.254,0.622,0.007,0,0
40,705,1,0.403,0.009,0.254,0.622,0.007,0,0
43,705,1,0.403,0.009,0.254,0.622,0.007,0,0
43,705,1,0.403,0.009,0.254,0.622,0.007,0,0
43,705,1,0.406,0.01,0.147,0.624,0.011,0,0
43,705,1,0.406,0.01,0.147,0.624,0.011,0,0
45,705,1,0.406,0.01,0.147,0.624,0.011,0,0
45,705,1,0.406,0.01,0.147,0.624,0.011,0,0
60,705,1,0.398,0.014,0.127,0.628,0.01,0,0
60,705,1,0.398,0.014,0.127,0.628,0.01,0,0
60,705,1,0.403,0.009,0.254,0.622,0.007,0,0
60,705,1,0.403,0.009,0.254,0.622,0.007,0,0
65,705,1,0.403,0.009,0.254,0.622,0.007,0,0
65,705,1,0.403,0.009,0.254,0.622,0.007,0,0
65,705,1,0.406,0.01,0.147,0.624,0.011,0,0
65,705,1,0.406,0.01,0.147,0.624,0.011,0,0
100,705,1,0.383,0.015,0.116,0.622,0.009,0,0
100,705,1,0.383,0.015,0.116,0.622,0.009,0,0
110,705,1,0.383,0.015,0.116,0.622,0.009,0,0
110,705,1,0.383,0.015,0.116,0.622,0.009,0,0
47,660,1,0.408,0.008,0.181,0.228,0.051,0,1
47,660,1,0.408,0.008,0.181,0.228,0.051,0,1
62,665,0,0.408,0.008,0.181,0.228,0.051,0,1
62,665,0,0.408,0.008,0.181,0.228,0.051,0,1
45,625,1,0.411,0.013,0.217,0.173,0.022,0,1
45,625,1,0.411,0.013,0.217,0.173,0.022,0,1
60,645,0,0.411,0.013,0.217,0.173,0.022,0,1
60,645,0,0.411,0.013,0.217,0.173,0.022,0,1
85,640,0,0.411,0.013,0.217,0.173,0.022,0,1
85,640,0,0.411,0.013,0.217,0.173,0.022,0,1
90,645,0,0.411,0.013,0.217,0.173,0.022,0,1
90,645,0,0.411,0.013,0.217,0.173,0.022,0,1
95,640,0,0.422,0.02,0.154,0.179,0.025,0,1
95,640,0,0.422,0.02,0.154,0.179,0.025,0,1
100,640,0,0.422,0.02,0.154,0.179,0.025,0,1
100,640,0,0.422,0.02,0.154,0.179,0.025,0,1
110,675,0,0.422,0.02,0.154,0.179,0.025,0,1
110,675,0,0.422,0.02,0.154,0.179,0.025,0,1
115,675,0,0.422,0.02,0.154,0.179,0.025,0,1
115,675,0,0.422,0.02,0.154,0.179,0.025,0,1
125,675,0,0.427,0.006,0.147,0.185,0.033,0,1
125,675,0,0.427,0.006,0.147,0.185,0.033,0,1
140,685,0,0.427,0.006,0.147,0.185,0.033,0,1
140,685,0,0.427,0.006,0.147,0.185,0.033,0,1
145,680,0,0.427,0.006,0.147,0.185,0.033,0,1
145,680,0,0.427,0.006,0.147,0.185,0.033,0,1
150,670,0,0.427,0.006,0.147,0.185,0.033,0,1
150,670,0,0.427,0.006,0.147,0.185,0.033,0,1
160,670,0,0.411,0.013,0.217,0.173,0.022,0,1
160,670,0,0.411,0.013,0.217,0.173,0.022,0,1
40,610,1,0.303,0.015,0.141,0.229,0.018,0,0
40,610,1,0.303,0.015,0.141,0.229,0.018,0,0
105,650,0,0.303,0.015,0.141,0.229,0.018,0,0
105,650,0,0.303,0.015,0.141,0.229,0.018,0,0
130,650,0,0.303,0.015,0.141,0.229,0.018,0,0
130,650,0,0.303,0.015,0.141,0.229,0.018,0,0
100,685,0,0.388,0.011,0.158,0.172,0.01,0,1
80,630,0,0.408,0.009,0.144,0.168,0.009,0,1
110,625,0,0.425,0.016,0.141,0.169,0.013,0,1
140,610,0,0.419,0.012,0.2,0.169,0.012,0,1
80,615,1,0.332,0.007,1.538,0.222,0.015,0,0
80,615,1,0.332,0.007,1.538,0.222,0.015,0,0
80,615,1,0.332,0.007,1.538,0.222,0.015,0,0
80,615,1,0.332,0.007,1.538,0.222,0.015,0,0
130,625,1,0.326,0.007,1.513,0.23,0.016,0,0
170,640,1,0.328,0.008,1.5,0.221,0.018,0,0
70,605,1,0.32,0.01,1.524,0.228,0.016,0,0
70,605,1,0.32,0.01,1.524,0.228,0.016,0,0
60,600,1,0.326,0.009,1.52,0.226,0.016,0,0
60,600,1,0.326,0.009,1.52,0.226,0.016,0,0
100,610,1,0.333,0.007,1.502,0.237,0.018,0,0
100,610,1,0.333,0.007,1.502,0.237,0.018,0,0
105,625,1,0.333,0.007,1.502,0.237,0.018,0,0
65,630,0,0.26,0.008,0.138,0.215,0.009,0,1
65,630,0,0.26,0.008,0.138,0.215,0.009,0,1
65,630,0,0.26,0.008,0.138,0.215,0.009,0,1
65,630,0,0.26,0.008,0.138,0.215,0.009,0,1
75,635,0,0.422,0.011,0.173,0.164,0.011,0,1
85,645,0,0.408,0.009,0.144,0.168,0.009,0,1
55,645,0,0.422,0.011,0.173,0.164,0.011,0,1
70,645,0,0.418,0.016,0.14,0.165,0.011,0,1
75,635,0,0.42,0.009,0.141,0.17,0.012,0,1
140,655,0,0.416,0.01,0.174,0.237,0.046,0,1
110,680,0,0.425,0.016,0.141,0.169,0.013,0,1
110,680,0,0.416,0.013,0.109,0.167,0.012,0,1
120,680,0,0.431,0.011,0.121,0.166,0.01,0,1
65,650,0,0.422,0.011,0.173,0.164,0.011,0,1
120,680,0,0.431,0.011,0.121,0.166,0.01,0,1
180,695,0,0.409,0.012,0.211,0.167,0.013,0,1
38,590,1,0.26,0.023,0.123,0.228,0.01,0,1
38,590,1,0.26,0.023,0.123,0.228,0.01,0,1
38,590,1,0.26,0.023,0.123,0.228,0.01,0,1
38,590,1,0.26,0.023,0.123,0.228,0.01,0,1
42,650,1,0.429,0.014,0.145,0.264,0.01,0,1
42,650,1,0.429,0.014,0.145,0.264,0.01,0,1
42,650,1,0.413,0.02,0.226,0.274,0.012,0,1
42,650,1,0.413,0.02,0.226,0.274,0.012,0,1
51,660,1,0.412,0.015,0.139,0.275,0.011,0,1
51,660,1,0.412,0.015,0.139,0.275,0.011,0,1
75,680,0,0.412,0.015,0.139,0.275,0.011,0,1
75,680,0,0.412,0.015,0.139,0.275,0.011,0,1
85,670,0,0.412,0.015,0.139,0.275,0.011,0,1
85,670,0,0.412,0.015,0.139,0.275,0.011,0,1
25,580,1,0.418,0.017,0.168,0.167,0.011,0,1
25,580,1,0.418,0.017,0.168,0.167,0.011,0,1
25,580,1,0.418,0.017,0.168,0.167,0.011,0,1
25,580,1,0.418,0.017,0.168,0.167,0.011,0,1
25,580,1,0.418,0.016,0.14,0.165,0.011,0,1
